id;Latitude;Longitude;cheapness;condition;location;score
0;47.43940585;9.382397877725758;1.0;;7.0;
1;47.44330215;9.409444595042036;1.0;7.2;7.0;4.06
2;47.4360592;9.4083591;10.0;3.9;7.0;7.57
3;47.42456415;9.376516754573792;1.0;3.3;7.0;2.89
4;47.4243505;9.3764098;1.0;;7.0;
5;47.4284422;9.3650603;1.0;;7.0;
6;47.4329104;9.3970976;10.0;;7.0;
7;47.4329104;9.3970976;10.0;;7.0;
8;47.4044256;9.3408787;1.0;5.2;7.0;3.46
9;47.4335966;9.4100812;10.0;;7.0;
10;47.43286265;9.398284247469434;1.0;;7.0;
11;47.418344;9.3818168;5.0;;7.0;
12;47.4311029;9.4007211;10.0;;7.0;
13;47.437343850000005;9.379233986718026;1.0;;7.0;
14;47.4475266;9.405852;1.0;7.7;7.0;4.21
15;47.43664765;9.409934047751207;1.0;;7.0;
16;47.4358835;9.3840768;1.0;2.7;7.0;2.71
17;47.417316;9.359091599210808;10.0;;7.0;
18;47.4074701;9.3323992;7.0;;7.0;
19;47.44301845;9.409875988925334;1.0;7.2;7.0;4.06
20;47.4175522;9.3589454;1.0;;7.0;
21;47.4175522;9.3589454;1.0;;7.0;
22;47.4175522;9.3589454;1.0;;7.0;
23;47.4175522;9.3589454;1.0;;7.0;
24;47.4175522;9.3589454;1.0;;7.0;
25;47.4361963;9.419055693514824;10.0;8.6;7.0;8.98
26;47.4315623;9.3992568;1.0;;7.0;
27;47.42531985;9.383418700000004;10.0;;7.0;
28;47.4090351;9.3416317;1.0;9.8;7.0;4.84
29;47.44053195;9.39302495;1.0;9.5;7.0;4.75
30;47.4269555;9.3645723;1.0;5.0;7.0;3.4
31;47.41793585;9.350596612944916;10.0;;7.0;
32;47.4366521;9.405104;10.0;;7.0;
33;47.4376945;9.4046617;1.0;9.9;7.0;4.87
34;47.4061226;9.3250183;10.0;;7.0;
35;47.42392915;9.382682007554054;1.0;2.7;7.0;2.71
36;47.4173824;9.366950090310072;10.0;;7.0;
37;47.4334248;9.393085718872117;1.0;9.7;7.0;4.81
38;47.416382;9.380926661408498;1.0;;7.0;
39;47.402303;9.3367384;2.0;7.0;7.0;4.5
40;47.4250593;9.3765878;10.0;;7.0;
41;47.42657255;9.384370565866874;1.0;;7.0;
42;47.4065016;9.3103955;1.0;;7.0;
43;47.42700405;9.38890850566048;1.0;9.8;7.0;4.84
44;47.418079950000006;9.355526250000008;2.0;;7.0;
45;47.422085;9.3737548;1.0;;7.0;
46;47.4199202;9.3523401;2.0;;7.0;
47;47.4255978;9.378218320423022;4.0;;7.0;
48;47.4258864;9.3769489;1.0;9.8;7.0;4.84
49;47.4211217;9.3703767;1.0;8.4;7.0;4.42
50;47.4264005;9.3717483;6.0;;7.0;
51;47.436168;9.4107813;1.0;;7.0;
52;47.4064351;9.3364338;1.0;;7.0;
53;47.42490715;9.389507766437594;10.0;;7.0;
54;47.4268122;9.38412115;10.0;;7.0;
55;47.4268122;9.38412115;1.0;;7.0;
56;47.4268122;9.38412115;1.0;;7.0;
57;47.4267154;9.3641619;1.0;5.0;7.0;3.4
58;47.4273866;9.384420231121856;1.0;;7.0;
59;47.425217;9.37797348328104;6.0;;7.0;
60;47.41911185;9.372630503680885;10.0;4.3;7.0;7.69
61;47.4176213;9.3515874;10.0;;7.0;
62;47.4305558;9.383515934848576;2.0;;7.0;
63;47.4270046;9.3774393;1.0;;7.0;
64;47.4215582;9.3687059;10.0;3.7;7.0;7.51
65;47.4313665;9.4001637;1.0;9.4;7.0;4.72
66;47.42494295;9.368572832813053;1.0;3.1;7.0;2.83
67;47.4376945;9.4046617;1.0;9.9;7.0;4.87
68;47.4193462;9.3634905;10.0;;7.0;
69;47.424934;9.3827873;10.0;;7.0;
70;47.4026982;9.338653;10.0;4.9;7.0;7.87
71;47.4372848;9.388560888871234;10.0;;7.0;
72;47.438577;9.394766998722856;7.0;;7.0;
73;47.4134837;9.3644126;1.0;;7.0;
74;47.418157050000005;9.362108100000004;2.0;;7.0;
75;47.4256852;9.378017150000003;1.0;;7.0;
76;47.4256852;9.378017150000003;1.0;;7.0;
77;47.4301751;9.3804861;2.0;;7.0;
79;47.4394083;9.3896584;10.0;;7.0;
80;47.4196911;9.35360535;1.0;;7.0;
81;47.4241912;9.3733439;1.0;8.4;7.0;4.42
82;47.4298776;9.392419;10.0;3.7;7.0;7.51
83;47.450600300000005;9.397851804620856;10.0;7.3;7.0;8.59
84;47.4076929;9.32975935;10.0;3.9;7.0;7.57
85;47.42904505;9.39086515255581;1.0;8.4;7.0;4.42
86;47.4069174;9.32155188448548;1.0;;7.0;
87;47.42487675;9.367581510708009;10.0;2.0;7.0;7.0
88;47.420257;9.3668062;1.0;2.7;7.0;2.71
89;47.4250593;9.3765878;10.0;;7.0;
90;47.4393143;9.38039938280507;1.0;9.4;7.0;4.72
91;47.436454;9.4079607;10.0;;7.0;
92;47.43496235;9.385193601421635;10.0;;7.0;
93;47.4115419;9.3430864;10.0;;7.0;
94;47.4419523;9.4030279;4.0;;7.0;
95;47.4259339;9.384537502304031;10.0;1.5;7.0;6.85
96;47.43190795;9.404712488706398;6.0;;7.0;
97;47.42548435;9.375195800177874;1.0;;7.0;
98;47.4139193;9.3646682;10.0;2.7;7.0;7.21
99;47.41117805;9.340559508528608;1.0;;7.0;
100;47.4062947;9.3251469;;;7.0;
101;47.4077958;9.3324176;1.0;;7.0;
102;47.42615505;9.376347931506103;1.0;4.6;7.0;3.28
103;47.43695815;9.392106340009857;10.0;;7.0;
104;47.4296003;9.3918361;10.0;;7.0;
105;47.42461015;9.383825768015402;10.0;;7.0;
106;47.43282365;9.37769575;10.0;;7.0;
107;47.4124998;9.3638839;1.0;;7.0;
108;47.4238554;9.3630017;6.0;4.1;7.0;5.63
109;47.42695635;9.377736403499394;1.0;;7.0;
110;47.4065613;9.3106141;1.0;;7.0;
111;47.4316527;9.39404;1.0;;7.0;
112;47.4021123;9.3030733;1.0;;7.0;
113;47.4110607;9.341624173099442;10.0;;7.0;
114;47.4112502;9.3427816;10.0;;7.0;
115;47.43959355;9.38033785;1.0;9.4;7.0;4.72
116;47.4380237;9.3887945;10.0;;7.0;
117;47.42015705;9.3555284610766;10.0;;7.0;
118;47.4322443;9.4142386;1.0;;7.0;
119;47.43298425;9.39381752954286;10.0;;7.0;
120;47.4301747;9.375272150000004;1.0;3.0;7.0;2.8
121;47.4249303;9.3749226;1.0;;7.0;
122;47.40702685;9.334551635466145;10.0;;7.0;
123;47.4082909;9.3287294;10.0;;7.0;
124;47.4074892;9.3325655;1.0;3.0;7.0;2.8
125;47.4362412;9.4094264;10.0;;7.0;
126;47.43959355;9.38033785;1.0;9.4;7.0;4.72
127;47.4182972;9.368701679025444;8.0;;7.0;
128;47.434334;9.38894984262852;1.0;;7.0;
129;47.441403;9.390908301326345;10.0;;7.0;
130;47.4257163;9.3848239;1.0;;7.0;
131;47.4321416;9.3947223;1.0;;7.0;
132;47.42462065;9.378630140087616;1.0;2.2;7.0;2.56
133;47.4367876;9.3913842;1.0;;7.0;
134;47.42467875;9.38286575;10.0;;7.0;
135;47.4211627;9.3555651;1.0;6.2;7.0;3.76
136;47.4064187;9.3693515;10.0;2.2;7.0;7.06
137;47.4149142;9.3649828;1.0;;7.0;
138;47.4198745;9.37874068145182;1.0;;7.0;
139;47.41731605;9.349737700000002;1.0;;7.0;
140;47.4143808;9.3920853;6.0;;7.0;
141;47.4316527;9.39404;1.0;;7.0;
142;47.416226;9.3635595;10.0;3.0;7.0;7.3
143;47.43767565;9.389967502345332;6.0;;7.0;
144;47.4072318;9.3689742;6.0;;7.0;
145;47.43333825;9.39841198785211;1.0;;7.0;
146;47.4250593;9.3765878;10.0;;7.0;
147;47.4250593;9.3765878;1.0;;7.0;
148;47.41304835;9.355129350000002;10.0;;7.0;
149;47.4320517;9.4003227;4.0;;7.0;
150;47.4287673;9.39295;10.0;;7.0;
151;47.4357479;9.3898602;10.0;;7.0;
152;47.43664765;9.409934047751207;1.0;;7.0;
153;47.4129836;9.364273811840397;10.0;;7.0;
154;47.4419431;9.4120559;1.0;6.3;7.0;3.79
155;47.430813;9.3939065;1.0;;7.0;
156;47.41948895;9.351192424915869;2.0;2.5;7.0;3.15
157;47.4137437;9.3647792;1.0;9.4;7.0;4.72
158;47.4272316;9.3649329;10.0;;7.0;
159;47.4227449;9.3832898;10.0;4.4;7.0;7.72
160;47.4419233;9.4098762;10.0;4.8;7.0;7.84
161;47.43857985;9.378692349999996;10.0;;7.0;
162;47.413211;9.3327871;1.0;;7.0;
163;47.414316;9.3451157;1.0;9.9;7.0;4.87
164;47.4211103;9.370810650000005;1.0;;7.0;
165;47.4021123;9.3030733;1.0;;7.0;
166;47.44058565;9.396741043347896;1.0;7.5;7.0;4.15
167;47.4250593;9.3765878;1.0;;7.0;
168;47.4393859;9.3945294;1.0;;7.0;
169;47.4036954;9.298703760566385;10.0;;7.0;
170;47.40359605;9.299147363621024;10.0;;7.0;
171;47.436968750000005;9.40461023241862;10.0;2.7;7.0;7.21
172;47.4170372;9.3587582;10.0;4.3;7.0;7.69
173;47.4251548;9.3722285;10.0;2.7;7.0;7.21
174;47.4249409;9.376682375919245;1.0;;7.0;
175;47.4279966;9.3801747;1.0;;7.0;
176;47.4285538;9.3760494;7.0;;7.0;
177;47.4250593;9.3765878;1.0;;7.0;
178;47.4250593;9.3765878;1.0;;7.0;
179;47.4250593;9.3765878;1.0;;7.0;
180;47.4249409;9.376682375919245;1.0;;7.0;
181;47.4249409;9.376682375919245;1.0;;7.0;
182;47.42300815;9.364755919424915;1.0;10.0;7.0;4.9
183;47.42300815;9.364755919424915;1.0;10.0;7.0;4.9
184;47.43706735;9.413899954952653;1.0;;7.0;
185;47.43441635;9.400965299561886;10.0;;7.0;
186;47.428073;9.3747181;1.0;;7.0;
187;47.4250593;9.3765878;10.0;;7.0;
188;47.4014419;9.3025811;1.0;8.5;7.0;4.45
189;47.4380545;9.4034954;1.0;;7.0;
190;47.4381502;9.4033221;1.0;;7.0;
191;47.4380545;9.4034954;1.0;;7.0;
192;47.4380545;9.4034954;1.0;;7.0;
193;47.4380545;9.4034954;1.0;;7.0;
194;47.4364988;9.4075918;10.0;;7.0;
195;47.4104535;9.3356353;10.0;2.7;7.0;7.21
196;47.4104535;9.3356353;10.0;2.7;7.0;7.21
197;47.4375729;9.420471747319567;1.0;6.0;7.0;3.7
198;47.4244237;9.378825;8.0;2.7;7.0;6.21
199;47.4276439;9.3636994;1.0;;7.0;
200;47.42683165;9.377498787580445;1.0;;7.0;
201;47.4361738;9.4060493;1.0;;7.0;
202;47.4174655;9.3521377;10.0;;7.0;
203;47.4022619;9.3375108;1.0;7.0;7.0;4.0
204;47.4247879;9.36730015;1.0;;7.0;
205;47.4289654;9.3928703;10.0;;7.0;
206;47.4398936;9.39524;10.0;;7.0;
207;47.402640700000006;9.32537744768145;1.0;;7.0;
208;47.440449150000006;9.39511926675666;1.0;;7.0;
209;47.418418200000005;9.35725255863732;1.0;;7.0;
210;47.424736;9.3755166;1.0;;7.0;
211;47.44115;9.39136214829974;1.0;5.5;7.0;3.55
212;47.44058215;9.394224427409783;10.0;;7.0;
213;47.4354742;9.37208735;10.0;;7.0;
214;47.41248335;9.352420169589006;1.0;;7.0;
215;47.4175746;9.3813462;10.0;2.7;7.0;7.21
216;47.41955925;9.3514868;10.0;2.7;7.0;7.21
217;47.4105875;9.368821507247258;1.0;8.5;7.0;4.45
218;47.4365415;9.378895;5.0;;7.0;
219;47.4365415;9.378895;4.0;;7.0;
220;47.0430286;9.4435159;10.0;;7.0;
221;47.4348772;9.37808855;1.0;2.3;7.0;2.59
222;47.4365145;9.3861497;10.0;;7.0;
223;47.43463555;9.396201842472788;10.0;;7.0;
224;47.42721965;9.384756771709387;10.0;3.9;7.0;7.57
225;47.4074892;9.3325655;1.0;3.0;7.0;2.8
226;47.4295971;9.4020252;1.0;;7.0;
227;47.4183465;9.36236305;10.0;;7.0;
228;47.4226785;9.3662472038361;10.0;;7.0;
229;47.4364863;9.3932656;1.0;;7.0;
230;47.4340684;9.3987691;2.0;4.1;7.0;3.63
231;47.4259339;9.384537502304031;1.0;1.3;7.0;2.29
232;47.4074524;9.325017463720709;10.0;;7.0;
233;47.42698685;9.383898694107646;1.0;;7.0;
234;47.42345335;9.381203451519037;1.0;2.7;7.0;2.71
235;47.42707605;9.37110486056338;1.0;;7.0;
236;47.2302886;8.826837712757541;1.0;;7.0;
237;47.4286099;9.38985;10.0;2.7;7.0;7.21
238;47.4173398;9.34916859285099;1.0;;7.0;
239;47.417445400000005;9.348389557816002;10.0;;7.0;
240;47.42086045;9.371059682258064;1.0;2.7;7.0;2.71
241;47.41542715;9.36440965698242;1.0;;7.0;
242;47.4375729;9.420471747319567;1.0;6.0;7.0;3.7
243;47.4073661;9.3278732;1.0;8.9;7.0;4.57
244;47.439425;9.395117205100616;1.0;2.7;7.0;2.71
245;47.436641300000005;9.392538073956114;1.0;;7.0;
246;47.437589;9.3781632;10.0;;7.0;
247;47.414821200000006;9.36568063747557;10.0;;7.0;
248;47.4250593;9.3765878;1.0;;7.0;
249;47.4250593;9.3765878;1.0;;7.0;
250;47.4175882;9.365717150000004;10.0;;7.0;
251;47.4393859;9.3945294;10.0;;7.0;
252;47.4393859;9.3945294;1.0;;7.0;
253;47.44936335;9.397538390190167;8.0;7.3;7.0;7.59
254;47.42680825;9.3908597;1.0;;7.0;
255;47.4194461;9.351888248804356;4.0;;7.0;
256;47.42355835;9.366794613782051;1.0;2.7;7.0;2.71
257;47.41562085;9.364872754381835;10.0;;7.0;
258;47.4250593;9.3765878;10.0;;7.0;
259;47.4302636;9.380157282176716;10.0;;7.0;
260;47.431550650000005;9.39844843507538;1.0;;7.0;
261;47.409219750000005;9.334267120204576;1.0;;7.0;
262;47.4309701;9.3932254;10.0;;7.0;
263;47.41807;9.3520116;10.0;;7.0;
264;47.44390375;9.40906124763706;1.0;4.7;7.0;3.31
265;47.4207302;9.3650111;1.0;;7.0;
266;47.4208688;9.3563871;10.0;;7.0;
267;47.405364250000005;9.315715449999995;10.0;5.0;7.0;7.9
268;47.43857985;9.378692349999996;1.0;;7.0;
269;47.4164868;9.3627857;1.0;;7.0;
270;47.4073661;9.3278732;1.0;8.9;7.0;4.57
271;47.4165354;9.3462005;10.0;5.0;7.0;7.9
272;47.4302636;9.380157282176716;10.0;;7.0;
273;47.4016977;9.334488;1.0;6.4;7.0;3.82
274;47.412487;9.3548691;1.0;;7.0;
275;47.412487;9.3548691;1.0;;7.0;
276;47.42316095;9.38240318079152;1.0;;7.0;
277;47.41666765;9.356860152004508;10.0;;7.0;
278;47.4299892;9.390765;1.0;6.7;7.0;3.91
279;47.42515545;9.38543285;1.0;7.9;7.0;4.27
280;47.4168503;9.3572653;1.0;;7.0;
281;47.4178076;9.345679;1.0;5.1;7.0;3.43
282;47.4476693;9.3975616;1.0;5.5;7.0;3.55
283;47.44331145;9.37760155261716;1.0;8.7;7.0;4.51
284;47.41511775;9.392501341189426;1.0;9.6;7.0;4.78
285;47.4105464;9.3652829;1.0;;7.0;
286;47.4157388;9.38144174388805;1.0;5.1;7.0;3.43
287;47.4286034;9.374814912710166;1.0;;7.0;
288;47.4135854;9.3329064;1.0;;7.0;
289;47.4330506;9.3808569;1.0;;7.0;
290;47.4315431;9.3971746;10.0;;7.0;
291;47.4366752;9.4096441;10.0;;7.0;
292;47.4247364;9.382284220209344;10.0;;7.0;
293;47.4149142;9.3649828;1.0;;7.0;
294;47.43376685;9.399760959265905;10.0;;7.0;
295;47.4244641;9.3820684;1.0;;7.0;
296;47.4244641;9.3820684;8.0;;7.0;
297;47.4244641;9.3820684;1.0;;7.0;
298;47.44960695;9.397567404681944;1.0;;7.0;
299;47.4270182;9.389490046516794;10.0;;7.0;
300;47.4082182;9.3283196;10.0;;7.0;
301;47.4081917;9.3279299;10.0;;7.0;
302;47.4162861;9.346183;10.0;;7.0;
303;47.4080338;9.3279728;10.0;;7.0;
304;47.4157746;9.364583;2.0;2.7;7.0;3.21
305;47.43145165;9.39982772723708;1.0;8.6;7.0;4.48
306;47.42514205;9.387981591417656;1.0;;7.0;
307;47.4366372;9.416649372792683;1.0;;7.0;
308;47.436454;9.4079607;10.0;;7.0;
309;47.40188605;9.300429348465151;8.0;;7.0;
310;47.4364418;9.417565000462428;1.0;;7.0;
311;47.40200555;9.30012219653716;2.0;;7.0;
312;47.4335441;9.3719144;1.0;;7.0;
313;47.4299875;9.3928374;10.0;;7.0;
314;47.4300587;9.3931429;10.0;;7.0;
315;47.4249409;9.3774671;1.0;1.0;7.0;2.2
316;47.41919925;9.352546399901572;10.0;7.2;7.0;8.56
317;47.4309942;9.3922921;10.0;;7.0;
318;47.4246429;9.3760055;1.0;;7.0;
319;47.44115495;9.390661314814086;10.0;;7.0;
320;47.2288222;8.818598;1.0;;7.0;
321;47.4250593;9.3765878;1.0;;7.0;
322;47.4284689;9.3782339;1.0;;7.0;
323;47.43387925;9.37892319383224;10.0;;7.0;
324;47.4250593;9.3765878;10.0;;7.0;
325;47.43564985;9.37887920285592;1.0;4.4;7.0;3.22
326;47.4193966;9.3638557;10.0;;7.0;
327;47.4193966;9.3638557;10.0;;7.0;
328;47.4178076;9.345679;10.0;5.1;7.0;7.93
329;47.43407775;9.39493309289272;10.0;3.5;7.0;7.45
330;47.4026085;9.3318105;10.0;;7.0;
331;47.4118355;9.334704;5.0;;7.0;
332;47.43594635;9.386658863211236;1.0;;7.0;
333;47.4250593;9.3765878;10.0;;7.0;
334;47.4248033;9.384963720365851;1.0;6.4;7.0;3.82
335;47.4126578;9.350808061064953;10.0;;7.0;
336;47.430815;9.392561400000002;7.0;;7.0;
337;47.4332152;9.394987185249308;10.0;;7.0;
338;47.4185881;9.366911626830284;10.0;;7.0;
339;47.43847285;9.38890260610103;10.0;;7.0;
340;47.4193257;9.351620253033094;10.0;;7.0;
341;47.3792631;9.535827903836717;1.0;;7.0;
342;47.4393783;9.39569558321545;10.0;;7.0;
343;47.43991405;9.4125481;1.0;;7.0;
344;47.4134903;9.3333067;1.0;;7.0;
345;47.4379369;9.3882348;2.0;;7.0;
346;47.424301;9.3792653;10.0;2.2;7.0;7.06
347;47.4372142;9.418731465028095;1.0;5.8;7.0;3.64
348;47.4409223;9.3943375;10.0;;7.0;
349;47.43624915;9.392436753786884;10.0;;7.0;
350;47.4147224;9.3377813;1.0;8.2;7.0;4.36
351;47.42599205;9.401426868476952;1.0;2.5;7.0;2.65
352;47.4029449;9.336454;1.0;7.0;7.0;4.0
353;47.4239824;9.382896278403123;1.0;;7.0;
354;47.4159185;9.3654273;10.0;;7.0;
355;47.4374497;9.3776492;10.0;;7.0;
356;47.4244317;9.3806965;1.0;;7.0;
357;47.4075447;9.3328801;8.0;;7.0;
358;47.4366391;9.3880174;5.0;;7.0;
359;47.4403294;9.3909029;10.0;4.1;7.0;7.63
360;47.40999605;9.366068947994656;9.0;2.7;7.0;6.71
361;47.43196325;9.3929673588133;1.0;6.2;7.0;3.76
362;47.42073595;9.354283340819643;1.0;2.7;7.0;2.71
363;47.4187627;9.3514114;10.0;;7.0;
364;47.4151377;9.3966429;1.0;5.8;7.0;3.64
365;47.438776;9.3905393;1.0;;7.0;
366;47.43608585;9.403601650000004;5.0;;7.0;
367;47.41942985;9.3530144;1.0;;7.0;
368;47.41334985;9.353958193421594;10.0;;7.0;
369;47.4183838;9.367152817431275;10.0;;7.0;
370;47.4018579;9.3028414;1.0;8.7;7.0;4.51
371;47.4307844;9.3983652;10.0;;7.0;
372;47.4319431;9.393447850000005;10.0;;7.0;
373;47.4180125;9.3603649;1.0;;7.0;
374;47.4356427;9.4111555;10.0;4.3;7.0;7.69
375;47.42465965;9.372460509462734;1.0;;7.0;
376;47.423924150000005;9.362622599999998;1.0;;7.0;
377;47.4129641;9.352226700000005;10.0;;7.0;
378;47.4408448;9.3941372;1.0;2.2;7.0;2.56
379;47.4315627;9.3939302;1.0;;7.0;
380;47.41756175;9.35738025;10.0;7.6;7.0;8.68
381;47.4207826;9.3561663;9.0;2.7;7.0;6.71
382;47.4244254;9.3806033;10.0;;7.0;
383;47.4301751;9.3804861;8.0;;7.0;
384;47.4185994;9.3616311;1.0;;7.0;
385;47.4130725;9.354494845471296;1.0;;7.0;
386;47.42633255;9.361973024803374;1.0;;7.0;
387;47.4064793;9.3357977;1.0;;7.0;
388;47.4250593;9.3765878;1.0;;7.0;
389;47.40744465;9.33434595;10.0;2.7;7.0;7.21
390;47.4117635;9.3439214;6.0;;7.0;
391;47.4213288;9.3536423;10.0;;7.0;
392;47.4368506;9.392329660848308;10.0;;7.0;
393;47.4190571;9.35286884616826;10.0;2.7;7.0;7.21
394;47.435933;9.4034999;10.0;;7.0;
395;47.4297973;9.4003237;1.0;;7.0;
396;47.4074864;9.329088368784532;10.0;;7.0;
397;47.4248494;9.3786762;1.0;4.4;7.0;3.22
398;47.4331689;9.40416813841948;10.0;;7.0;
399;47.4370334;9.388326800000003;1.0;;7.0;
400;47.4332152;9.394987185249308;10.0;;7.0;
401;47.4332152;9.394987185249308;10.0;;7.0;
402;47.4174313;9.381075;1.0;6.9;7.0;3.97
403;47.4135527;9.364173;10.0;;7.0;
404;47.43497325;9.39622240778245;10.0;;7.0;
405;47.4193257;9.351620253033094;10.0;;7.0;
406;47.4153063;9.3829234;7.0;;7.0;
407;47.43298425;9.39381752954286;10.0;;7.0;
408;47.4203953;9.3729493;;9.9;7.0;
409;47.4174601;9.3603792;1.0;2.3;7.0;2.59
410;47.4689597;9.1077693;6.0;;7.0;
